Iteration	Residual_2norm
55456	1.751064
55457	1.750919
55458	1.750774
55459	1.750628
55460	1.750483
55461	1.750338
55462	1.750193
55463	1.750048
55464	1.749903
55465	1.749758
55466	1.749612
55467	1.749467
55468	1.749322
55469	1.749177
55470	1.749032
55471	1.748887
55472	1.748742
55473	1.748597
55474	1.748452
55475	1.748307
55476	1.748162
55477	1.748017
55478	1.747872
55479	1.747727
55480	1.747582
55481	1.747437
55482	1.747292
55483	1.747148
55484	1.747003
55485	1.746858
55486	1.746713
55487	1.746568
55488	1.746423
55489	1.746278
55490	1.746134
55491	1.745989
55492	1.745844
55493	1.745699
55494	1.745555
55495	1.745410
55496	1.745265
55497	1.745120
55498	1.744976
55499	1.744831
55500	1.744686
55501	1.744542
55502	1.744397
55503	1.744252
55504	1.744108
55505	1.743963
55506	1.743818
55507	1.743674
55508	1.743529
55509	1.743384
55510	1.743240
55511	1.743095
55512	1.742951
55513	1.742806
55514	1.742662
55515	1.742517
55516	1.742373
55517	1.742228
55518	1.742084
55519	1.741939
55520	1.741795
55521	1.741650
55522	1.741506
55523	1.741362
55524	1.741217
55525	1.741073
55526	1.740928
55527	1.740784
55528	1.740640
55529	1.740495
55530	1.740351
55531	1.740207
55532	1.740062
55533	1.739918
55534	1.739774
55535	1.739630
55536	1.739485
55537	1.739341
55538	1.739197
55539	1.739053
55540	1.738908
55541	1.738764
55542	1.738620
55543	1.738476
55544	1.738332
55545	1.738187
55546	1.738043
55547	1.737899
55548	1.737755
55549	1.737611
55550	1.737467
55551	1.737323
55552	1.737179
55553	1.737035
55554	1.736891
55555	1.736747
55556	1.736603
55557	1.736459
55558	1.736315
55559	1.736171
55560	1.736027
55561	1.735883
55562	1.735739
55563	1.735595
55564	1.735451
55565	1.735307
55566	1.735163
55567	1.735019
55568	1.734875
55569	1.734731
55570	1.734588
55571	1.734444
55572	1.734300
55573	1.734156
55574	1.734012
55575	1.733868
55576	1.733725
55577	1.733581
55578	1.733437
55579	1.733293
55580	1.733150
55581	1.733006
55582	1.732862
55583	1.732719
55584	1.732575
55585	1.732431
55586	1.732288
55587	1.732144
55588	1.732000
55589	1.731857
55590	1.731713
55591	1.731569
55592	1.731426
55593	1.731282
55594	1.731139
55595	1.730995
55596	1.730852
55597	1.730708
55598	1.730565
55599	1.730421
55600	1.730278
55601	1.730134
55602	1.729991
55603	1.729847
55604	1.729704
55605	1.729560
55606	1.729417
55607	1.729273
55608	1.729130
55609	1.728987
55610	1.728843
55611	1.728700
55612	1.728556
55613	1.728413
55614	1.728270
55615	1.728126
55616	1.727983
55617	1.727840
55618	1.727697
55619	1.727553
55620	1.727410
55621	1.727267
55622	1.727124
55623	1.726980
55624	1.726837
55625	1.726694
55626	1.726551
55627	1.726408
55628	1.726264
55629	1.726121
55630	1.725978
55631	1.725835
55632	1.725692
55633	1.725549
55634	1.725406
55635	1.725263
55636	1.725120
55637	1.724977
55638	1.724833
55639	1.724690
55640	1.724547
55641	1.724404
55642	1.724261
55643	1.724118
55644	1.723975
55645	1.723832
55646	1.723690
55647	1.723547
55648	1.723404
55649	1.723261
55650	1.723118
55651	1.722975
55652	1.722832
55653	1.722689
55654	1.722546
55655	1.722404
55656	1.722261
55657	1.722118
55658	1.721975
55659	1.721832
55660	1.721689
55661	1.721547
55662	1.721404
55663	1.721261
55664	1.721118
55665	1.720976
55666	1.720833
55667	1.720690
55668	1.720548
55669	1.720405
55670	1.720262
55671	1.720120
55672	1.719977
55673	1.719834
55674	1.719692
55675	1.719549
55676	1.719407
55677	1.719264
55678	1.719121
55679	1.718979
55680	1.718836
55681	1.718694
55682	1.718551
55683	1.718409
55684	1.718266
55685	1.718124
55686	1.717981
55687	1.717839
55688	1.717696
55689	1.717554
55690	1.717411
55691	1.717269
55692	1.717127
55693	1.716984
55694	1.716842
55695	1.716699
55696	1.716557
55697	1.716415
55698	1.716272
55699	1.716130
55700	1.715988
55701	1.715846
55702	1.715703
55703	1.715561
55704	1.715419
55705	1.715276
55706	1.715134
55707	1.714992
55708	1.714850
55709	1.714708
55710	1.714565
55711	1.714423
55712	1.714281
55713	1.714139
55714	1.713997
55715	1.713855
55716	1.713712
55717	1.713570
55718	1.713428
55719	1.713286
55720	1.713144
55721	1.713002
55722	1.712860
55723	1.712718
55724	1.712576
55725	1.712434
55726	1.712292
55727	1.712150
55728	1.712008
55729	1.711866
55730	1.711724
55731	1.711582
55732	1.711440
55733	1.711298
55734	1.711156
55735	1.711014
55736	1.710872
55737	1.710731
55738	1.710589
55739	1.710447
55740	1.710305
55741	1.710163
55742	1.710021
55743	1.709880
55744	1.709738
55745	1.709596
55746	1.709454
55747	1.709313
55748	1.709171
55749	1.709029
55750	1.708887
55751	1.708746
55752	1.708604
55753	1.708462
55754	1.708321
55755	1.708179
55756	1.708037
55757	1.707896
55758	1.707754
55759	1.707612
55760	1.707471
55761	1.707329
55762	1.707188
55763	1.707046
55764	1.706904
55765	1.706763
55766	1.706621
55767	1.706480
55768	1.706338
55769	1.706197
55770	1.706055
55771	1.705914
55772	1.705772
55773	1.705631
55774	1.705489
55775	1.705348
55776	1.705207
55777	1.705065
55778	1.704924
55779	1.704782
55780	1.704641
55781	1.704500
55782	1.704358
55783	1.704217
55784	1.704076
55785	1.703934
55786	1.703793
55787	1.703652
55788	1.703511
55789	1.703369
55790	1.703228
55791	1.703087
55792	1.702946
55793	1.702804
55794	1.702663
55795	1.702522
55796	1.702381
55797	1.702240
55798	1.702098
55799	1.701957
55800	1.701816
55801	1.701675
55802	1.701534
55803	1.701393
55804	1.701252
55805	1.701111
55806	1.700970
55807	1.700829
55808	1.700687
55809	1.700546
55810	1.700405
55811	1.700264
55812	1.700123
55813	1.699982
55814	1.699841
55815	1.699701
55816	1.699560
55817	1.699419
55818	1.699278
55819	1.699137
55820	1.698996
55821	1.698855
55822	1.698714
55823	1.698573
55824	1.698432
55825	1.698292
55826	1.698151
55827	1.698010
55828	1.697869
55829	1.697728
55830	1.697588
55831	1.697447
55832	1.697306
55833	1.697165
55834	1.697025
55835	1.696884
55836	1.696743
55837	1.696602
55838	1.696462
55839	1.696321
55840	1.696180
55841	1.696040
55842	1.695899
55843	1.695758
55844	1.695618
55845	1.695477
55846	1.695337
55847	1.695196
55848	1.695055
55849	1.694915
55850	1.694774
55851	1.694634
55852	1.694493
55853	1.694353
55854	1.694212
55855	1.694072
55856	1.693931
55857	1.693791
55858	1.693650
55859	1.693510
55860	1.693369
55861	1.693229
55862	1.693089
55863	1.692948
55864	1.692808
55865	1.692667
55866	1.692527
55867	1.692387
55868	1.692246
55869	1.692106
55870	1.691966
55871	1.691825
55872	1.691685
55873	1.691545
55874	1.691405
55875	1.691264
55876	1.691124
55877	1.690984
55878	1.690844
55879	1.690703
55880	1.690563
55881	1.690423
55882	1.690283
55883	1.690143
55884	1.690002
55885	1.689862
55886	1.689722
55887	1.689582
55888	1.689442
55889	1.689302
55890	1.689162
55891	1.689022
55892	1.688882
55893	1.688742
55894	1.688602
55895	1.688461
55896	1.688321
55897	1.688181
55898	1.688041
55899	1.687902
55900	1.687762
55901	1.687622
55902	1.687482
55903	1.687342
55904	1.687202
55905	1.687062
55906	1.686922
55907	1.686782
55908	1.686642
55909	1.686502
55910	1.686362
55911	1.686223
55912	1.686083
55913	1.685943
55914	1.685803
55915	1.685663
55916	1.685524
55917	1.685384
55918	1.685244
55919	1.685104
55920	1.684965
55921	1.684825
55922	1.684685
55923	1.684545
55924	1.684406
55925	1.684266
55926	1.684126
55927	1.683987
55928	1.683847
55929	1.683707
55930	1.683568
55931	1.683428
55932	1.683289
55933	1.683149
55934	1.683009
55935	1.682870
55936	1.682730
55937	1.682591
55938	1.682451
55939	1.682312
55940	1.682172
55941	1.682033
55942	1.681893
55943	1.681754
55944	1.681614
55945	1.681475
55946	1.681335
55947	1.681196
55948	1.681057
55949	1.680917
55950	1.680778
55951	1.680638
55952	1.680499
55953	1.680360
55954	1.680220
55955	1.680081
55956	1.679942
55957	1.679802
55958	1.679663
55959	1.679524
55960	1.679385
55961	1.679245
55962	1.679106
55963	1.678967
55964	1.678828
55965	1.678688
55966	1.678549
55967	1.678410
55968	1.678271
55969	1.678132
55970	1.677992
55971	1.677853
55972	1.677714
55973	1.677575
55974	1.677436
55975	1.677297
55976	1.677158
55977	1.677019
55978	1.676880
55979	1.676740
55980	1.676601
55981	1.676462
55982	1.676323
55983	1.676184
55984	1.676045
55985	1.675906
55986	1.675767
55987	1.675628
55988	1.675490
55989	1.675351
55990	1.675212
55991	1.675073
55992	1.674934
55993	1.674795
55994	1.674656
55995	1.674517
55996	1.674378
55997	1.674239
55998	1.674101
55999	1.673962
56000	1.673823
56001	1.673684
56002	1.673545
56003	1.673407
56004	1.673268
56005	1.673129
56006	1.672990
56007	1.672852
56008	1.672713
56009	1.672574
56010	1.672435
56011	1.672297
56012	1.672158
56013	1.672019
56014	1.671881
56015	1.671742
56016	1.671604
56017	1.671465
56018	1.671326
56019	1.671188
56020	1.671049
56021	1.670911
56022	1.670772
56023	1.670633
56024	1.670495
56025	1.670356
56026	1.670218
56027	1.670079
56028	1.669941
56029	1.669802
56030	1.669664
56031	1.669525
56032	1.669387
56033	1.669249
56034	1.669110
56035	1.668972
56036	1.668833
56037	1.668695
56038	1.668557
56039	1.668418
56040	1.668280
56041	1.668141
56042	1.668003
56043	1.667865
56044	1.667727
56045	1.667588
56046	1.667450
56047	1.667312
56048	1.667173
56049	1.667035
56050	1.666897
56051	1.666759
56052	1.666620
56053	1.666482
56054	1.666344
56055	1.666206
56056	1.666068
56057	1.665930
56058	1.665791
56059	1.665653
56060	1.665515
56061	1.665377
56062	1.665239
56063	1.665101
56064	1.664963
56065	1.664825
56066	1.664687
56067	1.664549
56068	1.664411
56069	1.664273
56070	1.664135
56071	1.663997
56072	1.663859
56073	1.663721
56074	1.663583
56075	1.663445
56076	1.663307
56077	1.663169
56078	1.663031
56079	1.662893
56080	1.662755
56081	1.662617
56082	1.662479
56083	1.662341
56084	1.662204
56085	1.662066
56086	1.661928
56087	1.661790
56088	1.661652
56089	1.661515
56090	1.661377
56091	1.661239
56092	1.661101
56093	1.660963
56094	1.660826
56095	1.660688
56096	1.660550
56097	1.660413
56098	1.660275
56099	1.660137
56100	1.660000
56101	1.659862
56102	1.659724
56103	1.659587
56104	1.659449
56105	1.659311
56106	1.659174
56107	1.659036
56108	1.658899
56109	1.658761
56110	1.658623
56111	1.658486
56112	1.658348
56113	1.658211
56114	1.658073
56115	1.657936
56116	1.657798
56117	1.657661
56118	1.657523
56119	1.657386
56120	1.657249
56121	1.657111
56122	1.656974
56123	1.656836
56124	1.656699
56125	1.656562
56126	1.656424
56127	1.656287
56128	1.656149
56129	1.656012
56130	1.655875
56131	1.655737
56132	1.655600
56133	1.655463
56134	1.655326
56135	1.655188
56136	1.655051
56137	1.654914
56138	1.654777
56139	1.654639
56140	1.654502
56141	1.654365
56142	1.654228
56143	1.654091
56144	1.653953
56145	1.653816
56146	1.653679
56147	1.653542
56148	1.653405
56149	1.653268
56150	1.653131
56151	1.652994
56152	1.652857
56153	1.652719
56154	1.652582
56155	1.652445
56156	1.652308
56157	1.652171
56158	1.652034
56159	1.651897
56160	1.651760
56161	1.651623
56162	1.651486
56163	1.651349
56164	1.651212
56165	1.651076
56166	1.650939
56167	1.650802
56168	1.650665
56169	1.650528
56170	1.650391
56171	1.650254
56172	1.650117
56173	1.649981
56174	1.649844
56175	1.649707
56176	1.649570
56177	1.649433
56178	1.649297
56179	1.649160
56180	1.649023
56181	1.648886
56182	1.648750
56183	1.648613
56184	1.648476
56185	1.648339
56186	1.648203
56187	1.648066
56188	1.647929
56189	1.647793
56190	1.647656
56191	1.647519
56192	1.647383
56193	1.647246
56194	1.647110
56195	1.646973
56196	1.646836
56197	1.646700
56198	1.646563
56199	1.646427
56200	1.646290
56201	1.646154
56202	1.646017
56203	1.645881
56204	1.645744
56205	1.645608
56206	1.645471
56207	1.645335
56208	1.645198
56209	1.645062
56210	1.644926
56211	1.644789
56212	1.644653
56213	1.644516
56214	1.644380
56215	1.644244
56216	1.644107
56217	1.643971
56218	1.643835
56219	1.643698
56220	1.643562
56221	1.643426
56222	1.643289
56223	1.643153
56224	1.643017
56225	1.642881
56226	1.642744
56227	1.642608
56228	1.642472
56229	1.642336
56230	1.642200
56231	1.642063
56232	1.641927
56233	1.641791
56234	1.641655
56235	1.641519
56236	1.641383
56237	1.641247
56238	1.641110
56239	1.640974
56240	1.640838
56241	1.640702
56242	1.640566
56243	1.640430
56244	1.640294
56245	1.640158
56246	1.640022
56247	1.639886
56248	1.639750
56249	1.639614
56250	1.639478
56251	1.639342
56252	1.639206
56253	1.639070
56254	1.638934
56255	1.638798
56256	1.638663
56257	1.638527
56258	1.638391
56259	1.638255
56260	1.638119
56261	1.637983
56262	1.637847
56263	1.637712
56264	1.637576
56265	1.637440
56266	1.637304
56267	1.637168
56268	1.637033
56269	1.636897
56270	1.636761
56271	1.636625
56272	1.636490
56273	1.636354
56274	1.636218
56275	1.636083
56276	1.635947
56277	1.635811
56278	1.635676
56279	1.635540
56280	1.635404
56281	1.635269
56282	1.635133
56283	1.634998
56284	1.634862
56285	1.634726
56286	1.634591
56287	1.634455
56288	1.634320
56289	1.634184
56290	1.634049
56291	1.633913
56292	1.633778
56293	1.633642
56294	1.633507
56295	1.633371
56296	1.633236
56297	1.633100
56298	1.632965
56299	1.632830
56300	1.632694
56301	1.632559
56302	1.632423
56303	1.632288
56304	1.632153
56305	1.632017
56306	1.631882
56307	1.631747
56308	1.631611
56309	1.631476
56310	1.631341
56311	1.631205
56312	1.631070
56313	1.630935
56314	1.630800
56315	1.630664
56316	1.630529
56317	1.630394
56318	1.630259
56319	1.630124
56320	1.629988
56321	1.629853
56322	1.629718
56323	1.629583
56324	1.629448
56325	1.629313
56326	1.629178
56327	1.629043
56328	1.628907
56329	1.628772
56330	1.628637
56331	1.628502
56332	1.628367
56333	1.628232
56334	1.628097
56335	1.627962
56336	1.627827
56337	1.627692
56338	1.627557
56339	1.627422
56340	1.627287
56341	1.627152
56342	1.627017
56343	1.626882
56344	1.626748
56345	1.626613
56346	1.626478
56347	1.626343
56348	1.626208
56349	1.626073
56350	1.625938
56351	1.625803
56352	1.625669
56353	1.625534
56354	1.625399
56355	1.625264
56356	1.625130
56357	1.624995
56358	1.624860
56359	1.624725
56360	1.624591
56361	1.624456
56362	1.624321
56363	1.624186
56364	1.624052
56365	1.623917
56366	1.623782
56367	1.623648
56368	1.623513
56369	1.623378
56370	1.623244
56371	1.623109
56372	1.622975
56373	1.622840
56374	1.622705
56375	1.622571
56376	1.622436
56377	1.622302
56378	1.622167
56379	1.622033
56380	1.621898
56381	1.621764
56382	1.621629
56383	1.621495
56384	1.621360
56385	1.621226
56386	1.621091
56387	1.620957
56388	1.620823
56389	1.620688
56390	1.620554
56391	1.620419
56392	1.620285
56393	1.620151
56394	1.620016
56395	1.619882
56396	1.619748
56397	1.619613
56398	1.619479
56399	1.619345
56400	1.619210
56401	1.619076
56402	1.618942
56403	1.618808
56404	1.618673
56405	1.618539
56406	1.618405
56407	1.618271
56408	1.618137
56409	1.618002
56410	1.617868
56411	1.617734
56412	1.617600
56413	1.617466
56414	1.617332
56415	1.617197
56416	1.617063
56417	1.616929
56418	1.616795
56419	1.616661
56420	1.616527
56421	1.616393
56422	1.616259
56423	1.616125
56424	1.615991
56425	1.615857
56426	1.615723
56427	1.615589
56428	1.615455
56429	1.615321
56430	1.615187
56431	1.615053
56432	1.614919
56433	1.614785
56434	1.614651
56435	1.614517
56436	1.614384
56437	1.614250
56438	1.614116
56439	1.613982
56440	1.613848
56441	1.613714
56442	1.613580
56443	1.613447
56444	1.613313
56445	1.613179
56446	1.613045
56447	1.612912
56448	1.612778
56449	1.612644
56450	1.612510
56451	1.612377
56452	1.612243
56453	1.612109
56454	1.611976
56455	1.611842
56456	1.611708
56457	1.611575
56458	1.611441
56459	1.611307
56460	1.611174
56461	1.611040
56462	1.610906
56463	1.610773
56464	1.610639
56465	1.610506
56466	1.610372
56467	1.610239
56468	1.610105
56469	1.609972
56470	1.609838
56471	1.609705
56472	1.609571
56473	1.609438
56474	1.609304
56475	1.609171
56476	1.609037
56477	1.608904
56478	1.608770
56479	1.608637
56480	1.608504
56481	1.608370
56482	1.608237
56483	1.608103
56484	1.607970
56485	1.607837
56486	1.607703
56487	1.607570
56488	1.607437
56489	1.607304
56490	1.607170
56491	1.607037
56492	1.606904
56493	1.606770
56494	1.606637
56495	1.606504
56496	1.606371
56497	1.606238
56498	1.606104
56499	1.605971
56500	1.605838
56501	1.605705
56502	1.605572
56503	1.605439
56504	1.605305
56505	1.605172
56506	1.605039
56507	1.604906
56508	1.604773
56509	1.604640
56510	1.604507
56511	1.604374
56512	1.604241
56513	1.604108
56514	1.603975
56515	1.603842
56516	1.603709
56517	1.603576
56518	1.603443
56519	1.603310
56520	1.603177
56521	1.603044
56522	1.602911
56523	1.602778
56524	1.602645
56525	1.602512
56526	1.602379
56527	1.602246
56528	1.602114
56529	1.601981
56530	1.601848
56531	1.601715
56532	1.601582
56533	1.601449
56534	1.601317
56535	1.601184
56536	1.601051
56537	1.600918
56538	1.600785
56539	1.600653
56540	1.600520
56541	1.600387
56542	1.600255
56543	1.600122
56544	1.599989
56545	1.599856
56546	1.599724
56547	1.599591
56548	1.599459
56549	1.599326
56550	1.599193
56551	1.599061
56552	1.598928
56553	1.598795
56554	1.598663
56555	1.598530
56556	1.598398
56557	1.598265
56558	1.598133
56559	1.598000
56560	1.597868
56561	1.597735
56562	1.597603
56563	1.597470
56564	1.597338
56565	1.597205
56566	1.597073
56567	1.596940
56568	1.596808
56569	1.596675
56570	1.596543
56571	1.596411
56572	1.596278
56573	1.596146
56574	1.596014
56575	1.595881
56576	1.595749
56577	1.595617
56578	1.595484
56579	1.595352
56580	1.595220
56581	1.595087
56582	1.594955
56583	1.594823
56584	1.594691
56585	1.594558
56586	1.594426
56587	1.594294
56588	1.594162
56589	1.594029
56590	1.593897
56591	1.593765
56592	1.593633
56593	1.593501
56594	1.593369
56595	1.593237
56596	1.593104
56597	1.592972
56598	1.592840
56599	1.592708
56600	1.592576
56601	1.592444
56602	1.592312
56603	1.592180
56604	1.592048
56605	1.591916
56606	1.591784
56607	1.591652
56608	1.591520
56609	1.591388
56610	1.591256
56611	1.591124
56612	1.590992
56613	1.590860
56614	1.590728
56615	1.590596
56616	1.590464
56617	1.590332
56618	1.590201
56619	1.590069
56620	1.589937
56621	1.589805
56622	1.589673
56623	1.589541
56624	1.589409
56625	1.589278
56626	1.589146
56627	1.589014
56628	1.588882
56629	1.588751
56630	1.588619
56631	1.588487
56632	1.588355
56633	1.588224
56634	1.588092
56635	1.587960
56636	1.587829
56637	1.587697
56638	1.587565
56639	1.587434
56640	1.587302
56641	1.587170
56642	1.587039
56643	1.586907
56644	1.586775
56645	1.586644
56646	1.586512
56647	1.586381
56648	1.586249
56649	1.586118
56650	1.585986
56651	1.585855
56652	1.585723
56653	1.585592
56654	1.585460
56655	1.585329
56656	1.585197
56657	1.585066
56658	1.584934
56659	1.584803
56660	1.584671
56661	1.584540
56662	1.584409
56663	1.584277
56664	1.584146
56665	1.584015
56666	1.583883
56667	1.583752
56668	1.583620
56669	1.583489
56670	1.583358
56671	1.583227
56672	1.583095
56673	1.582964
56674	1.582833
56675	1.582701
56676	1.582570
56677	1.582439
56678	1.582308
56679	1.582177
56680	1.582045
56681	1.581914
56682	1.581783
56683	1.581652
56684	1.581521
56685	1.581389
56686	1.581258
56687	1.581127
56688	1.580996
56689	1.580865
56690	1.580734
56691	1.580603
56692	1.580472
56693	1.580341
56694	1.580210
56695	1.580079
56696	1.579948
56697	1.579817
56698	1.579686
56699	1.579555
56700	1.579424
56701	1.579293
56702	1.579162
56703	1.579031
56704	1.578900
56705	1.578769
56706	1.578638
56707	1.578507
56708	1.578376
56709	1.578245
56710	1.578114
56711	1.577983
56712	1.577853
56713	1.577722
56714	1.577591
56715	1.577460
56716	1.577329
56717	1.577198
56718	1.577068
56719	1.576937
56720	1.576806
56721	1.576675
56722	1.576545
56723	1.576414
56724	1.576283
56725	1.576152
56726	1.576022
56727	1.575891
56728	1.575760
56729	1.575630
56730	1.575499
56731	1.575368
56732	1.575238
56733	1.575107
56734	1.574977
56735	1.574846
56736	1.574715
56737	1.574585
56738	1.574454
56739	1.574324
56740	1.574193
56741	1.574062
56742	1.573932
56743	1.573801
56744	1.573671
56745	1.573540
56746	1.573410
56747	1.573279
56748	1.573149
56749	1.573019
56750	1.572888
56751	1.572758
56752	1.572627
56753	1.572497
56754	1.572366
56755	1.572236
56756	1.572106
56757	1.571975
56758	1.571845
56759	1.571715
56760	1.571584
56761	1.571454
56762	1.571324
56763	1.571193
56764	1.571063
56765	1.570933
56766	1.570802
56767	1.570672
56768	1.570542
56769	1.570412
56770	1.570282
56771	1.570151
56772	1.570021
56773	1.569891
56774	1.569761
56775	1.569631
56776	1.569500
56777	1.569370
56778	1.569240
56779	1.569110
56780	1.568980
56781	1.568850
56782	1.568720
56783	1.568590
56784	1.568459
56785	1.568329
56786	1.568199
56787	1.568069
56788	1.567939
56789	1.567809
56790	1.567679
56791	1.567549
56792	1.567419
56793	1.567289
56794	1.567159
56795	1.567029
56796	1.566899
56797	1.566769
56798	1.566640
56799	1.566510
56800	1.566380
56801	1.566250
56802	1.566120
56803	1.565990
56804	1.565860
56805	1.565730
56806	1.565601
56807	1.565471
56808	1.565341
56809	1.565211
56810	1.565081
56811	1.564951
56812	1.564822
56813	1.564692
56814	1.564562
56815	1.564432
56816	1.564303
56817	1.564173
56818	1.564043
56819	1.563914
56820	1.563784
56821	1.563654
56822	1.563525
56823	1.563395
56824	1.563265
56825	1.563136
56826	1.563006
56827	1.562876
56828	1.562747
56829	1.562617
56830	1.562488
56831	1.562358
56832	1.562228
56833	1.562099
56834	1.561969
56835	1.561840
56836	1.561710
56837	1.561581
56838	1.561451
56839	1.561322
56840	1.561192
56841	1.561063
56842	1.560933
56843	1.560804
56844	1.560675
56845	1.560545
56846	1.560416
56847	1.560286
56848	1.560157
56849	1.560028
56850	1.559898
56851	1.559769
56852	1.559640
56853	1.559510
56854	1.559381
56855	1.559252
56856	1.559122
56857	1.558993
56858	1.558864
56859	1.558734
56860	1.558605
56861	1.558476
56862	1.558347
56863	1.558217
56864	1.558088
56865	1.557959
56866	1.557830
56867	1.557701
56868	1.557571
56869	1.557442
56870	1.557313
56871	1.557184
56872	1.557055
56873	1.556926
56874	1.556797
56875	1.556668
56876	1.556538
56877	1.556409
56878	1.556280
56879	1.556151
56880	1.556022
56881	1.555893
56882	1.555764
56883	1.555635
56884	1.555506
56885	1.555377
56886	1.555248
56887	1.555119
56888	1.554990
56889	1.554861
56890	1.554732
56891	1.554603
56892	1.554475
56893	1.554346
56894	1.554217
56895	1.554088
56896	1.553959
56897	1.553830
56898	1.553701
56899	1.553572
56900	1.553444
56901	1.553315
56902	1.553186
56903	1.553057
56904	1.552928
56905	1.552800
56906	1.552671
56907	1.552542
56908	1.552413
56909	1.552285
56910	1.552156
56911	1.552027
56912	1.551898
56913	1.551770
56914	1.551641
56915	1.551512
56916	1.551384
56917	1.551255
56918	1.551126
56919	1.550998
56920	1.550869
56921	1.550741
56922	1.550612
56923	1.550483
56924	1.550355
56925	1.550226
56926	1.550098
56927	1.549969
56928	1.549841
56929	1.549712
56930	1.549584
56931	1.549455
56932	1.549327
56933	1.549198
56934	1.549070
56935	1.548941
56936	1.548813
56937	1.548684
56938	1.548556
56939	1.548428
56940	1.548299
56941	1.548171
56942	1.548042
56943	1.547914
56944	1.547786
56945	1.547657
56946	1.547529
56947	1.547401
56948	1.547272
56949	1.547144
56950	1.547016
56951	1.546887
56952	1.546759
56953	1.546631
56954	1.546503
56955	1.546374
56956	1.546246
56957	1.546118
56958	1.545990
56959	1.545861
56960	1.545733
56961	1.545605
56962	1.545477
56963	1.545349
56964	1.545221
56965	1.545092
56966	1.544964
56967	1.544836
56968	1.544708
56969	1.544580
56970	1.544452
56971	1.544324
56972	1.544196
56973	1.544068
56974	1.543940
56975	1.543812
56976	1.543684
56977	1.543556
56978	1.543428
56979	1.543300
56980	1.543172
56981	1.543044
56982	1.542916
56983	1.542788
56984	1.542660
56985	1.542532
56986	1.542404
56987	1.542276
56988	1.542148
56989	1.542020
56990	1.541892
56991	1.541765
56992	1.541637
56993	1.541509
56994	1.541381
56995	1.541253
56996	1.541125
56997	1.540998
56998	1.540870
56999	1.540742
57000	1.540614
57001	1.540487
57002	1.540359
57003	1.540231
57004	1.540103
57005	1.539976
57006	1.539848
57007	1.539720
57008	1.539593
57009	1.539465
57010	1.539337
57011	1.539210
57012	1.539082
57013	1.538954
57014	1.538827
57015	1.538699
57016	1.538571
57017	1.538444
57018	1.538316
57019	1.538189
57020	1.538061
57021	1.537934
57022	1.537806
57023	1.537679
57024	1.537551
57025	1.537424
57026	1.537296
57027	1.537169
57028	1.537041
57029	1.536914
57030	1.536786
57031	1.536659
57032	1.536531
57033	1.536404
57034	1.536277
57035	1.536149
57036	1.536022
57037	1.535894
57038	1.535767
57039	1.535640
57040	1.535512
57041	1.535385
57042	1.535258
57043	1.535130
57044	1.535003
57045	1.534876
57046	1.534748
57047	1.534621
57048	1.534494
57049	1.534367
57050	1.534239
57051	1.534112
57052	1.533985
57053	1.533858
57054	1.533731
57055	1.533603
57056	1.533476
57057	1.533349
57058	1.533222
57059	1.533095
57060	1.532968
57061	1.532841
57062	1.532713
57063	1.532586
57064	1.532459
57065	1.532332
57066	1.532205
57067	1.532078
57068	1.531951
57069	1.531824
57070	1.531697
57071	1.531570
57072	1.531443
57073	1.531316
57074	1.531189
57075	1.531062
57076	1.530935
57077	1.530808
57078	1.530681
57079	1.530554
57080	1.530427
57081	1.530300
57082	1.530173
57083	1.530047
57084	1.529920
57085	1.529793
57086	1.529666
57087	1.529539
57088	1.529412
57089	1.529285
57090	1.529159
57091	1.529032
57092	1.528905
57093	1.528778
57094	1.528651
57095	1.528525
57096	1.528398
57097	1.528271
57098	1.528144
57099	1.528018
57100	1.527891
57101	1.527764
57102	1.527638
57103	1.527511
57104	1.527384
57105	1.527258
57106	1.527131
57107	1.527004
57108	1.526878
57109	1.526751
57110	1.526624
57111	1.526498
57112	1.526371
57113	1.526245
57114	1.526118
57115	1.525992
57116	1.525865
57117	1.525739
57118	1.525612
57119	1.525485
57120	1.525359
57121	1.525232
57122	1.525106
57123	1.524980
57124	1.524853
57125	1.524727
57126	1.524600
57127	1.524474
57128	1.524347
57129	1.524221
57130	1.524095
57131	1.523968
57132	1.523842
57133	1.523715
57134	1.523589
57135	1.523463
57136	1.523336
57137	1.523210
57138	1.523084
57139	1.522957
57140	1.522831
57141	1.522705
57142	1.522579
57143	1.522452
57144	1.522326
57145	1.522200
57146	1.522074
57147	1.521947
57148	1.521821
57149	1.521695
57150	1.521569
57151	1.521443
57152	1.521316
57153	1.521190
57154	1.521064
57155	1.520938
57156	1.520812
57157	1.520686
57158	1.520560
57159	1.520434
57160	1.520307
57161	1.520181
57162	1.520055
57163	1.519929
57164	1.519803
57165	1.519677
57166	1.519551
57167	1.519425
57168	1.519299
57169	1.519173
57170	1.519047
57171	1.518921
57172	1.518795
57173	1.518669
57174	1.518543
57175	1.518418
57176	1.518292
57177	1.518166
57178	1.518040
57179	1.517914
57180	1.517788
57181	1.517662
57182	1.517536
57183	1.517410
57184	1.517285
57185	1.517159
57186	1.517033
57187	1.516907
57188	1.516781
57189	1.516656
57190	1.516530
57191	1.516404
57192	1.516278
57193	1.516153
57194	1.516027
57195	1.515901
57196	1.515775
57197	1.515650
57198	1.515524
57199	1.515398
57200	1.515273
57201	1.515147
57202	1.515021
57203	1.514896
