Iteration	Residual_2norm
3035	1.856373
3036	1.855708
3037	1.855044
3038	1.854380
3039	1.853717
3040	1.853054
3041	1.852392
3042	1.851730
3043	1.851069
3044	1.850408
3045	1.849748
3046	1.849088
3047	1.848429
3048	1.847770
3049	1.847112
3050	1.846454
3051	1.845797
3052	1.845140
3053	1.844484
3054	1.843829
3055	1.843174
3056	1.842519
3057	1.841865
3058	1.841211
3059	1.840558
3060	1.839906
3061	1.839254
3062	1.838602
3063	1.837951
3064	1.837301
3065	1.836651
3066	1.836001
3067	1.835352
3068	1.834704
3069	1.834056
3070	1.833408
3071	1.832761
3072	1.832115
3073	1.831469
3074	1.830823
3075	1.830178
3076	1.829534
3077	1.828890
3078	1.828246
3079	1.827603
3080	1.826961
3081	1.826319
3082	1.825677
3083	1.825036
3084	1.824395
3085	1.823755
3086	1.823116
3087	1.822477
3088	1.821838
3089	1.821200
3090	1.820563
3091	1.819926
3092	1.819289
3093	1.818653
3094	1.818017
3095	1.817382
3096	1.816748
3097	1.816113
3098	1.815480
3099	1.814847
3100	1.814214
3101	1.813582
3102	1.812950
3103	1.812319
3104	1.811688
3105	1.811058
3106	1.810428
3107	1.809799
3108	1.809170
3109	1.808542
3110	1.807914
3111	1.807286
3112	1.806660
3113	1.806033
3114	1.805407
3115	1.804782
3116	1.804157
3117	1.803532
3118	1.802908
3119	1.802285
3120	1.801662
3121	1.801039
3122	1.800417
3123	1.799796
3124	1.799174
3125	1.798554
3126	1.797934
3127	1.797314
3128	1.796695
3129	1.796076
3130	1.795457
3131	1.794840
3132	1.794222
3133	1.793605
3134	1.792989
3135	1.792373
3136	1.791758
3137	1.791143
3138	1.790528
3139	1.789914
3140	1.789300
3141	1.788687
3142	1.788074
3143	1.787462
3144	1.786850
3145	1.786239
3146	1.785628
3147	1.785018
3148	1.784408
3149	1.783799
3150	1.783190
3151	1.782581
3152	1.781973
3153	1.781366
3154	1.780758
3155	1.780152
3156	1.779546
3157	1.778940
3158	1.778335
3159	1.777730
3160	1.777125
3161	1.776522
3162	1.775918
3163	1.775315
3164	1.774713
3165	1.774110
3166	1.773509
3167	1.772908
3168	1.772307
3169	1.771707
3170	1.771107
3171	1.770507
3172	1.769909
3173	1.769310
3174	1.768712
3175	1.768115
3176	1.767517
3177	1.766921
3178	1.766325
3179	1.765729
3180	1.765134
3181	1.764539
3182	1.763944
3183	1.763350
3184	1.762757
3185	1.762164
3186	1.761571
3187	1.760979
3188	1.760387
3189	1.759796
3190	1.759205
3191	1.758615
3192	1.758025
3193	1.757435
3194	1.756846
3195	1.756257
3196	1.755669
3197	1.755081
3198	1.754494
3199	1.753907
3200	1.753321
3201	1.752735
3202	1.752149
3203	1.751564
3204	1.750980
3205	1.750395
3206	1.749811
3207	1.749228
3208	1.748645
3209	1.748063
3210	1.747481
3211	1.746899
3212	1.746318
3213	1.745737
3214	1.745157
3215	1.744577
3216	1.743997
3217	1.743418
3218	1.742840
3219	1.742262
3220	1.741684
3221	1.741107
3222	1.740530
3223	1.739953
3224	1.739377
3225	1.738802
3226	1.738227
3227	1.737652
3228	1.737078
3229	1.736504
3230	1.735930
3231	1.735357
3232	1.734785
3233	1.734212
3234	1.733641
3235	1.733069
3236	1.732499
3237	1.731928
3238	1.731358
3239	1.730788
3240	1.730219
3241	1.729650
3242	1.729082
3243	1.728514
3244	1.727947
3245	1.727380
3246	1.726813
3247	1.726247
3248	1.725681
3249	1.725115
3250	1.724550
3251	1.723986
3252	1.723422
3253	1.722858
3254	1.722295
3255	1.721732
3256	1.721169
3257	1.720607
3258	1.720045
3259	1.719484
3260	1.718923
3261	1.718363
3262	1.717803
3263	1.717243
3264	1.716684
3265	1.716125
3266	1.715567
3267	1.715009
3268	1.714452
3269	1.713894
3270	1.713338
3271	1.712781
3272	1.712226
3273	1.711670
3274	1.711115
3275	1.710560
3276	1.710006
3277	1.709452
3278	1.708899
3279	1.708346
3280	1.707793
3281	1.707241
3282	1.706689
3283	1.706138
3284	1.705587
3285	1.705036
3286	1.704486
3287	1.703936
3288	1.703387
3289	1.702838
3290	1.702289
3291	1.701741
3292	1.701193
3293	1.700646
3294	1.700099
3295	1.699552
3296	1.699006
3297	1.698460
3298	1.697915
3299	1.697370
3300	1.696825
3301	1.696281
3302	1.695737
3303	1.695194
3304	1.694651
3305	1.694108
3306	1.693566
3307	1.693024
3308	1.692483
3309	1.691942
3310	1.691401
3311	1.690861
3312	1.690321
3313	1.689782
3314	1.689242
3315	1.688704
3316	1.688166
3317	1.687628
3318	1.687090
3319	1.686553
3320	1.686016
3321	1.685480
3322	1.684944
3323	1.684409
3324	1.683873
3325	1.683339
3326	1.682804
3327	1.682270
3328	1.681737
3329	1.681204
3330	1.680671
3331	1.680138
3332	1.679606
3333	1.679075
3334	1.678543
3335	1.678012
3336	1.677482
3337	1.676952
3338	1.676422
3339	1.675893
3340	1.675364
3341	1.674835
3342	1.674307
3343	1.673779
3344	1.673252
3345	1.672725
3346	1.672198
3347	1.671672
3348	1.671146
3349	1.670620
3350	1.670095
3351	1.669570
3352	1.669046
3353	1.668522
3354	1.667998
3355	1.667475
3356	1.666952
3357	1.666430
3358	1.665908
3359	1.665386
3360	1.664864
3361	1.664343
3362	1.663823
3363	1.663303
3364	1.662783
3365	1.662263
3366	1.661744
3367	1.661225
3368	1.660707
3369	1.660189
3370	1.659671
3371	1.659154
3372	1.658637
3373	1.658121
3374	1.657604
3375	1.657089
3376	1.656573
3377	1.656058
3378	1.655543
3379	1.655029
3380	1.654515
3381	1.654002
3382	1.653488
3383	1.652976
3384	1.652463
3385	1.651951
3386	1.651439
3387	1.650928
3388	1.650417
3389	1.649906
3390	1.649396
3391	1.648886
3392	1.648377
3393	1.647868
3394	1.647359
3395	1.646850
3396	1.646342
3397	1.645834
3398	1.645327
3399	1.644820
3400	1.644314
3401	1.643807
3402	1.643301
3403	1.642796
3404	1.642291
3405	1.641786
3406	1.641281
3407	1.640777
3408	1.640273
3409	1.639770
3410	1.639267
3411	1.638764
3412	1.638262
3413	1.637760
3414	1.637259
3415	1.636757
3416	1.636256
3417	1.635756
3418	1.635256
3419	1.634756
3420	1.634256
3421	1.633757
3422	1.633259
3423	1.632760
3424	1.632262
3425	1.631764
3426	1.631267
3427	1.630770
3428	1.630273
3429	1.629777
3430	1.629281
3431	1.628786
3432	1.628290
3433	1.627796
3434	1.627301
3435	1.626807
3436	1.626313
3437	1.625820
3438	1.625326
3439	1.624834
3440	1.624341
3441	1.623849
3442	1.623357
3443	1.622866
3444	1.622375
3445	1.621884
3446	1.621394
3447	1.620904
3448	1.620414
3449	1.619925
3450	1.619436
3451	1.618947
3452	1.618459
3453	1.617971
3454	1.617484
3455	1.616996
3456	1.616510
3457	1.616023
3458	1.615537
3459	1.615051
3460	1.614565
3461	1.614080
3462	1.613595
3463	1.613111
3464	1.612627
3465	1.612143
3466	1.611659
3467	1.611176
3468	1.610693
3469	1.610211
3470	1.609729
3471	1.609247
3472	1.608766
3473	1.608284
3474	1.607804
3475	1.607323
3476	1.606843
3477	1.606363
3478	1.605884
3479	1.605405
3480	1.604926
3481	1.604448
3482	1.603970
3483	1.603492
3484	1.603015
3485	1.602537
3486	1.602061
3487	1.601584
3488	1.601108
3489	1.600632
3490	1.600157
3491	1.599682
3492	1.599207
3493	1.598733
3494	1.598259
3495	1.597785
3496	1.597312
3497	1.596838
3498	1.596366
3499	1.595893
3500	1.595421
3501	1.594949
3502	1.594478
3503	1.594007
3504	1.593536
3505	1.593066
3506	1.592595
3507	1.592126
3508	1.591656
3509	1.591187
3510	1.590718
3511	1.590250
3512	1.589781
3513	1.589314
3514	1.588846
3515	1.588379
3516	1.587912
3517	1.587445
3518	1.586979
3519	1.586513
3520	1.586048
3521	1.585582
3522	1.585118
3523	1.584653
3524	1.584189
3525	1.583725
3526	1.583261
3527	1.582798
3528	1.582335
3529	1.581872
3530	1.581410
3531	1.580948
3532	1.580486
3533	1.580025
3534	1.579563
3535	1.579103
3536	1.578642
3537	1.578182
3538	1.577722
3539	1.577263
3540	1.576804
3541	1.576345
3542	1.575886
3543	1.575428
3544	1.574970
3545	1.574513
3546	1.574055
3547	1.573598
3548	1.573142
3549	1.572685
3550	1.572229
3551	1.571774
3552	1.571318
3553	1.570863
3554	1.570408
3555	1.569954
3556	1.569500
3557	1.569046
3558	1.568593
3559	1.568139
3560	1.567686
3561	1.567234
3562	1.566782
3563	1.566330
3564	1.565878
3565	1.565427
3566	1.564976
3567	1.564525
3568	1.564075
3569	1.563624
3570	1.563175
3571	1.562725
3572	1.562276
3573	1.561827
3574	1.561379
3575	1.560930
3576	1.560482
3577	1.560035
3578	1.559588
3579	1.559140
3580	1.558694
3581	1.558247
3582	1.557801
3583	1.557355
3584	1.556910
3585	1.556465
3586	1.556020
3587	1.555575
3588	1.555131
3589	1.554687
3590	1.554243
3591	1.553800
3592	1.553357
3593	1.552914
3594	1.552472
3595	1.552030
3596	1.551588
3597	1.551146
3598	1.550705
3599	1.550264
3600	1.549823
3601	1.549383
3602	1.548943
3603	1.548503
3604	1.548064
3605	1.547625
3606	1.547186
3607	1.546747
3608	1.546309
3609	1.545871
3610	1.545433
3611	1.544996
3612	1.544559
3613	1.544122
3614	1.543686
3615	1.543250
3616	1.542814
3617	1.542378
3618	1.541943
3619	1.541508
3620	1.541073
3621	1.540639
3622	1.540205
3623	1.539771
3624	1.539337
3625	1.538904
3626	1.538471
3627	1.538039
3628	1.537606
3629	1.537174
3630	1.536742
3631	1.536311
3632	1.535880
3633	1.535449
3634	1.535018
3635	1.534588
3636	1.534158
3637	1.533728
3638	1.533299
3639	1.532870
3640	1.532441
3641	1.532012
3642	1.531584
3643	1.531156
3644	1.530728
3645	1.530301
3646	1.529874
3647	1.529447
3648	1.529020
3649	1.528594
3650	1.528168
3651	1.527743
3652	1.527317
3653	1.526892
3654	1.526467
3655	1.526043
3656	1.525618
3657	1.525194
3658	1.524771
3659	1.524347
3660	1.523924
3661	1.523501
3662	1.523079
3663	1.522657
3664	1.522235
3665	1.521813
3666	1.521392
3667	1.520970
3668	1.520550
3669	1.520129
3670	1.519709
3671	1.519289
3672	1.518869
3673	1.518450
3674	1.518030
3675	1.517612
3676	1.517193
3677	1.516775
3678	1.516357
3679	1.515939
3680	1.515521
3681	1.515104
3682	1.514687
3683	1.514271
3684	1.513854
3685	1.513438
3686	1.513022
3687	1.512607
3688	1.512192
3689	1.511777
3690	1.511362
3691	1.510948
3692	1.510533
3693	1.510120
3694	1.509706
3695	1.509293
3696	1.508880
3697	1.508467
3698	1.508054
3699	1.507642
3700	1.507230
3701	1.506819
3702	1.506407
3703	1.505996
3704	1.505585
3705	1.505175
3706	1.504764
3707	1.504354
3708	1.503945
3709	1.503535
3710	1.503126
3711	1.502717
3712	1.502308
3713	1.501900
3714	1.501492
3715	1.501084
3716	1.500676
3717	1.500269
3718	1.499862
3719	1.499455
3720	1.499049
3721	1.498642
3722	1.498237
3723	1.497831
3724	1.497425
3725	1.497020
3726	1.496615
3727	1.496211
3728	1.495806
3729	1.495402
3730	1.494998
3731	1.494595
3732	1.494192
3733	1.493789
3734	1.493386
3735	1.492983
3736	1.492581
3737	1.492179
3738	1.491778
3739	1.491376
3740	1.490975
3741	1.490574
3742	1.490173
3743	1.489773
3744	1.489373
3745	1.488973
3746	1.488573
3747	1.488174
3748	1.487775
3749	1.487376
3750	1.486978
3751	1.486580
3752	1.486182
3753	1.485784
3754	1.485386
3755	1.484989
3756	1.484592
3757	1.484195
3758	1.483799
3759	1.483403
3760	1.483007
3761	1.482611
3762	1.482216
3763	1.481821
3764	1.481426
3765	1.481031
3766	1.480637
3767	1.480243
3768	1.479849
3769	1.479455
3770	1.479062
3771	1.478669
3772	1.478276
3773	1.477884
3774	1.477491
3775	1.477099
3776	1.476707
3777	1.476316
3778	1.475925
3779	1.475534
3780	1.475143
3781	1.474752
3782	1.474362
3783	1.473972
3784	1.473582
3785	1.473193
3786	1.472804
3787	1.472415
3788	1.472026
3789	1.471637
3790	1.471249
3791	1.470861
3792	1.470473
3793	1.470086
3794	1.469699
3795	1.469312
3796	1.468925
3797	1.468539
3798	1.468152
3799	1.467767
3800	1.467381
3801	1.466995
3802	1.466610
3803	1.466225
3804	1.465840
3805	1.465456
3806	1.465072
3807	1.464688
3808	1.464304
3809	1.463921
3810	1.463538
3811	1.463155
3812	1.462772
3813	1.462389
3814	1.462007
3815	1.461625
3816	1.461243
3817	1.460862
3818	1.460481
3819	1.460100
3820	1.459719
3821	1.459339
3822	1.458958
3823	1.458578
3824	1.458199
3825	1.457819
3826	1.457440
3827	1.457061
3828	1.456682
3829	1.456304
3830	1.455925
3831	1.455547
3832	1.455169
3833	1.454792
3834	1.454415
3835	1.454037
3836	1.453661
3837	1.453284
3838	1.452908
3839	1.452532
3840	1.452156
3841	1.451780
3842	1.451405
3843	1.451030
3844	1.450655
3845	1.450280
3846	1.449906
3847	1.449532
3848	1.449158
3849	1.448784
3850	1.448411
3851	1.448037
3852	1.447664
3853	1.447292
3854	1.446919
3855	1.446547
3856	1.446175
3857	1.445803
3858	1.445432
3859	1.445060
3860	1.444689
3861	1.444319
3862	1.443948
3863	1.443578
3864	1.443208
3865	1.442838
3866	1.442468
3867	1.442099
3868	1.441729
3869	1.441361
3870	1.440992
3871	1.440623
3872	1.440255
3873	1.439887
3874	1.439520
3875	1.439152
3876	1.438785
3877	1.438418
3878	1.438051
3879	1.437684
3880	1.437318
3881	1.436952
3882	1.436586
3883	1.436220
3884	1.435855
3885	1.435490
3886	1.435125
3887	1.434760
3888	1.434396
3889	1.434031
3890	1.433667
3891	1.433304
3892	1.432940
3893	1.432577
3894	1.432214
3895	1.431851
3896	1.431488
3897	1.431126
3898	1.430764
3899	1.430402
3900	1.430040
3901	1.429679
3902	1.429317
3903	1.428956
3904	1.428595
3905	1.428235
3906	1.427875
3907	1.427514
3908	1.427155
3909	1.426795
3910	1.426436
3911	1.426076
3912	1.425717
3913	1.425359
3914	1.425000
3915	1.424642
3916	1.424284
3917	1.423926
3918	1.423568
3919	1.423211
3920	1.422854
3921	1.422497
3922	1.422140
3923	1.421784
3924	1.421427
3925	1.421071
3926	1.420716
3927	1.420360
3928	1.420005
3929	1.419650
3930	1.419295
3931	1.418940
3932	1.418585
3933	1.418231
3934	1.417877
3935	1.417523
3936	1.417170
3937	1.416816
3938	1.416463
3939	1.416110
3940	1.415758
3941	1.415405
3942	1.415053
3943	1.414701
3944	1.414349
3945	1.413998
3946	1.413646
3947	1.413295
3948	1.412944
3949	1.412594
3950	1.412243
3951	1.411893
3952	1.411543
3953	1.411193
3954	1.410843
3955	1.410494
3956	1.410145
3957	1.409796
3958	1.409447
3959	1.409099
3960	1.408750
3961	1.408402
3962	1.408054
3963	1.407707
3964	1.407359
3965	1.407012
3966	1.406665
3967	1.406318
3968	1.405972
3969	1.405626
3970	1.405279
3971	1.404933
3972	1.404588
3973	1.404242
3974	1.403897
3975	1.403552
3976	1.403207
3977	1.402863
3978	1.402518
3979	1.402174
3980	1.401830
3981	1.401486
3982	1.401143
3983	1.400799
3984	1.400456
3985	1.400113
3986	1.399771
3987	1.399428
3988	1.399086
3989	1.398744
3990	1.398402
3991	1.398060
3992	1.397719
3993	1.397378
3994	1.397037
3995	1.396696
3996	1.396355
3997	1.396015
3998	1.395675
3999	1.395335
4000	1.394995
4001	1.394656
4002	1.394316
4003	1.393977
4004	1.393638
4005	1.393300
4006	1.392961
4007	1.392623
4008	1.392285
4009	1.391947
4010	1.391609
4011	1.391272
4012	1.390935
4013	1.390598
4014	1.390261
4015	1.389924
4016	1.389588
4017	1.389252
4018	1.388916
4019	1.388580
4020	1.388245
4021	1.387909
4022	1.387574
4023	1.387239
4024	1.386904
4025	1.386570
4026	1.386235
4027	1.385901
4028	1.385567
4029	1.385234
4030	1.384900
4031	1.384567
4032	1.384234
4033	1.383901
4034	1.383568
4035	1.383236
4036	1.382904
4037	1.382571
4038	1.382240
4039	1.381908
4040	1.381576
4041	1.381245
4042	1.380914
4043	1.380583
4044	1.380253
4045	1.379922
4046	1.379592
4047	1.379262
4048	1.378932
4049	1.378602
4050	1.378273
4051	1.377944
4052	1.377615
4053	1.377286
4054	1.376957
4055	1.376629
4056	1.376300
4057	1.375972
4058	1.375645
4059	1.375317
4060	1.374990
4061	1.374662
4062	1.374335
4063	1.374008
4064	1.373682
4065	1.373355
4066	1.373029
4067	1.372703
4068	1.372377
4069	1.372052
4070	1.371726
4071	1.371401
4072	1.371076
4073	1.370751
4074	1.370426
4075	1.370102
4076	1.369778
4077	1.369454
4078	1.369130
4079	1.368806
4080	1.368482
4081	1.368159
4082	1.367836
4083	1.367513
4084	1.367191
4085	1.366868
4086	1.366546
4087	1.366224
4088	1.365902
4089	1.365580
4090	1.365258
4091	1.364937
4092	1.364616
4093	1.364295
4094	1.363974
4095	1.363654
4096	1.363333
4097	1.363013
4098	1.362693
4099	1.362373
4100	1.362054
4101	1.361734
4102	1.361415
4103	1.361096
4104	1.360777
4105	1.360459
4106	1.360140
4107	1.359822
4108	1.359504
4109	1.359186
4110	1.358869
4111	1.358551
4112	1.358234
4113	1.357917
4114	1.357600
4115	1.357283
4116	1.356967
4117	1.356650
4118	1.356334
4119	1.356018
4120	1.355702
4121	1.355387
4122	1.355071
4123	1.354756
4124	1.354441
4125	1.354126
4126	1.353812
4127	1.353497
4128	1.353183
4129	1.352869
4130	1.352555
4131	1.352241
4132	1.351928
4133	1.351615
4134	1.351301
4135	1.350988
4136	1.350676
4137	1.350363
4138	1.350051
4139	1.349739
4140	1.349427
4141	1.349115
4142	1.348803
4143	1.348492
4144	1.348180
4145	1.347869
4146	1.347558
4147	1.347248
4148	1.346937
4149	1.346627
4150	1.346317
4151	1.346007
4152	1.345697
4153	1.345387
4154	1.345078
4155	1.344769
4156	1.344460
4157	1.344151
4158	1.343842
4159	1.343534
4160	1.343225
4161	1.342917
4162	1.342609
4163	1.342301
4164	1.341994
4165	1.341686
4166	1.341379
4167	1.341072
4168	1.340765
4169	1.340459
4170	1.340152
4171	1.339846
4172	1.339540
4173	1.339234
4174	1.338928
4175	1.338622
4176	1.338317
4177	1.338012
4178	1.337707
4179	1.337402
4180	1.337097
4181	1.336793
4182	1.336488
4183	1.336184
4184	1.335880
4185	1.335576
4186	1.335273
4187	1.334969
4188	1.334666
4189	1.334363
4190	1.334060
4191	1.333757
4192	1.333455
4193	1.333153
4194	1.332850
4195	1.332548
4196	1.332247
4197	1.331945
4198	1.331643
4199	1.331342
4200	1.331041
4201	1.330740
4202	1.330439
4203	1.330139
4204	1.329838
4205	1.329538
4206	1.329238
4207	1.328938
4208	1.328638
4209	1.328339
4210	1.328040
4211	1.327740
4212	1.327441
4213	1.327143
4214	1.326844
4215	1.326545
4216	1.326247
4217	1.325949
4218	1.325651
4219	1.325353
4220	1.325056
4221	1.324758
4222	1.324461
4223	1.324164
4224	1.323867
4225	1.323570
4226	1.323274
4227	1.322977
4228	1.322681
4229	1.322385
4230	1.322089
4231	1.321793
4232	1.321498
4233	1.321203
4234	1.320907
4235	1.320612
4236	1.320318
4237	1.320023
4238	1.319728
4239	1.319434
4240	1.319140
4241	1.318846
4242	1.318552
4243	1.318258
4244	1.317965
4245	1.317672
4246	1.317378
4247	1.317086
4248	1.316793
4249	1.316500
4250	1.316208
4251	1.315915
4252	1.315623
4253	1.315331
4254	1.315040
4255	1.314748
4256	1.314456
4257	1.314165
4258	1.313874
4259	1.313583
4260	1.313292
4261	1.313002
4262	1.312711
4263	1.312421
4264	1.312131
4265	1.311841
4266	1.311551
4267	1.311262
4268	1.310972
4269	1.310683
4270	1.310394
4271	1.310105
4272	1.309816
4273	1.309528
4274	1.309239
4275	1.308951
4276	1.308663
4277	1.308375
4278	1.308087
4279	1.307800
4280	1.307512
4281	1.307225
4282	1.306938
4283	1.306651
4284	1.306364
4285	1.306077
4286	1.305791
4287	1.305505
4288	1.305219
4289	1.304933
4290	1.304647
4291	1.304361
4292	1.304076
4293	1.303790
4294	1.303505
4295	1.303220
4296	1.302936
4297	1.302651
4298	1.302366
4299	1.302082
4300	1.301798
4301	1.301514
4302	1.301230
4303	1.300946
4304	1.300663
4305	1.300380
4306	1.300096
4307	1.299813
4308	1.299531
4309	1.299248
4310	1.298965
4311	1.298683
4312	1.298401
4313	1.298119
4314	1.297837
4315	1.297555
4316	1.297273
4317	1.296992
4318	1.296711
4319	1.296430
4320	1.296149
4321	1.295868
4322	1.295587
4323	1.295307
4324	1.295027
4325	1.294747
4326	1.294467
4327	1.294187
4328	1.293907
4329	1.293628
4330	1.293348
4331	1.293069
4332	1.292790
4333	1.292511
4334	1.292232
4335	1.291954
4336	1.291675
4337	1.291397
4338	1.291119
4339	1.290841
4340	1.290563
4341	1.290286
4342	1.290008
4343	1.289731
4344	1.289454
4345	1.289177
4346	1.288900
4347	1.288623
4348	1.288347
4349	1.288071
4350	1.287794
4351	1.287518
4352	1.287242
4353	1.286967
4354	1.286691
4355	1.286416
4356	1.286140
4357	1.285865
4358	1.285590
4359	1.285316
4360	1.285041
4361	1.284766
4362	1.284492
4363	1.284218
4364	1.283944
4365	1.283670
4366	1.283396
4367	1.283123
4368	1.282849
4369	1.282576
4370	1.282303
4371	1.282030
4372	1.281757
4373	1.281485
4374	1.281212
4375	1.280940
4376	1.280667
4377	1.280395
4378	1.280124
4379	1.279852
4380	1.279580
4381	1.279309
4382	1.279037
4383	1.278766
4384	1.278495
4385	1.278225
4386	1.277954
4387	1.277683
4388	1.277413
4389	1.277143
4390	1.276873
4391	1.276603
4392	1.276333
4393	1.276063
4394	1.275794
4395	1.275525
4396	1.275255
4397	1.274986
4398	1.274717
4399	1.274449
4400	1.274180
4401	1.273912
4402	1.273643
4403	1.273375
4404	1.273107
4405	1.272840
4406	1.272572
4407	1.272304
4408	1.272037
4409	1.271770
4410	1.271503
4411	1.271236
4412	1.270969
4413	1.270702
4414	1.270436
4415	1.270169
4416	1.269903
4417	1.269637
4418	1.269371
4419	1.269105
4420	1.268840
4421	1.268574
4422	1.268309
4423	1.268044
4424	1.267779
4425	1.267514
4426	1.267249
4427	1.266985
4428	1.266720
4429	1.266456
4430	1.266192
4431	1.265928
4432	1.265664
4433	1.265400
4434	1.265137
4435	1.264873
4436	1.264610
4437	1.264347
4438	1.264084
4439	1.263821
4440	1.263558
4441	1.263296
4442	1.263033
4443	1.262771
4444	1.262509
4445	1.262247
4446	1.261985
4447	1.261723
4448	1.261462
4449	1.261200
4450	1.260939
4451	1.260678
4452	1.260417
4453	1.260156
4454	1.259896
4455	1.259635
4456	1.259375
4457	1.259114
4458	1.258854
4459	1.258594
4460	1.258334
4461	1.258075
4462	1.257815
4463	1.257556
4464	1.257297
4465	1.257037
4466	1.256778
4467	1.256520
4468	1.256261
4469	1.256002
4470	1.255744
4471	1.255486
4472	1.255227
4473	1.254969
4474	1.254712
4475	1.254454
4476	1.254196
4477	1.253939
4478	1.253682
4479	1.253424
4480	1.253167
4481	1.252911
4482	1.252654
4483	1.252397
4484	1.252141
4485	1.251884
4486	1.251628
4487	1.251372
4488	1.251116
4489	1.250861
4490	1.250605
4491	1.250349
4492	1.250094
4493	1.249839
4494	1.249584
4495	1.249329
4496	1.249074
4497	1.248819
4498	1.248565
4499	1.248310
4500	1.248056
4501	1.247802
4502	1.247548
4503	1.247294
4504	1.247041
4505	1.246787
4506	1.246534
4507	1.246280
4508	1.246027
4509	1.245774
4510	1.245521
4511	1.245269
4512	1.245016
4513	1.244763
4514	1.244511
4515	1.244259
4516	1.244007
4517	1.243755
4518	1.243503
4519	1.243252
4520	1.243000
4521	1.242749
4522	1.242497
4523	1.242246
4524	1.241995
4525	1.241744
4526	1.241494
4527	1.241243
4528	1.240993
4529	1.240742
4530	1.240492
4531	1.240242
4532	1.239992
4533	1.239742
4534	1.239493
4535	1.239243
4536	1.238994
4537	1.238745
4538	1.238496
4539	1.238247
4540	1.237998
4541	1.237749
4542	1.237501
4543	1.237252
4544	1.237004
4545	1.236756
4546	1.236508
4547	1.236260
4548	1.236012
4549	1.235764
4550	1.235517
4551	1.235269
4552	1.235022
4553	1.234775
4554	1.234528
4555	1.234281
4556	1.234034
4557	1.233788
4558	1.233541
4559	1.233295
4560	1.233049
4561	1.232803
4562	1.232557
4563	1.232311
4564	1.232065
4565	1.231820
4566	1.231574
4567	1.231329
4568	1.231084
4569	1.230839
4570	1.230594
4571	1.230349
4572	1.230104
4573	1.229860
4574	1.229616
4575	1.229371
4576	1.229127
4577	1.228883
4578	1.228639
4579	1.228396
4580	1.228152
4581	1.227908
4582	1.227665
4583	1.227422
4584	1.227179
4585	1.226936
4586	1.226693
4587	1.226450
4588	1.226208
4589	1.225965
4590	1.225723
4591	1.225481
4592	1.225239
4593	1.224997
4594	1.224755
4595	1.224513
4596	1.224272
4597	1.224030
4598	1.223789
4599	1.223548
4600	1.223307
4601	1.223066
4602	1.222825
4603	1.222584
4604	1.222344
4605	1.222103
4606	1.221863
4607	1.221623
4608	1.221383
4609	1.221143
4610	1.220903
4611	1.220663
4612	1.220424
4613	1.220184
4614	1.219945
4615	1.219706
4616	1.219467
4617	1.219228
4618	1.218989
4619	1.218750
4620	1.218512
4621	1.218273
4622	1.218035
4623	1.217797
4624	1.217559
4625	1.217321
4626	1.217083
4627	1.216845
4628	1.216608
4629	1.216370
4630	1.216133
4631	1.215896
4632	1.215659
4633	1.215422
4634	1.215185
4635	1.214948
4636	1.214712
4637	1.214475
4638	1.214239
4639	1.214003
4640	1.213767
4641	1.213531
4642	1.213295
4643	1.213059
4644	1.212824
4645	1.212588
4646	1.212353
4647	1.212118
4648	1.211882
4649	1.211647
4650	1.211413
4651	1.211178
4652	1.210943
4653	1.210709
4654	1.210474
4655	1.210240
4656	1.210006
4657	1.209772
4658	1.209538
4659	1.209304
4660	1.209071
4661	1.208837
4662	1.208604
4663	1.208370
4664	1.208137
4665	1.207904
4666	1.207671
4667	1.207438
4668	1.207206
4669	1.206973
4670	1.206741
4671	1.206508
4672	1.206276
4673	1.206044
4674	1.205812
4675	1.205580
4676	1.205348
4677	1.205117
4678	1.204885
4679	1.204654
4680	1.204423
4681	1.204192
4682	1.203960
4683	1.203730
4684	1.203499
4685	1.203268
4686	1.203038
4687	1.202807
4688	1.202577
4689	1.202347
4690	1.202116
4691	1.201887
4692	1.201657
4693	1.201427
4694	1.201197
4695	1.200968
4696	1.200738
4697	1.200509
4698	1.200280
4699	1.200051
4700	1.199822
4701	1.199593
4702	1.199365
4703	1.199136
4704	1.198908
4705	1.198679
4706	1.198451
4707	1.198223
4708	1.197995
4709	1.197767
4710	1.197539
4711	1.197312
4712	1.197084
4713	1.196857
4714	1.196629
4715	1.196402
4716	1.196175
4717	1.195948
4718	1.195721
4719	1.195495
4720	1.195268
4721	1.195042
4722	1.194815
4723	1.194589
4724	1.194363
4725	1.194137
4726	1.193911
4727	1.193685
4728	1.193459
4729	1.193234
4730	1.193008
4731	1.192783
4732	1.192558
4733	1.192333
4734	1.192108
4735	1.191883
4736	1.191658
4737	1.191433
4738	1.191209
4739	1.190984
4740	1.190760
4741	1.190536
4742	1.190312
4743	1.190088
4744	1.189864
4745	1.189640
4746	1.189416
4747	1.189193
4748	1.188970
4749	1.188746
4750	1.188523
4751	1.188300
4752	1.188077
4753	1.187854
4754	1.187631
4755	1.187409
4756	1.187186
4757	1.186964
4758	1.186741
4759	1.186519
4760	1.186297
4761	1.186075
4762	1.185853
4763	1.185632
4764	1.185410
4765	1.185188
4766	1.184967
4767	1.184746
4768	1.184524
4769	1.184303
4770	1.184082
4771	1.183861
4772	1.183641
4773	1.183420
4774	1.183200
4775	1.182979
4776	1.182759
4777	1.182539
4778	1.182318
4779	1.182098
4780	1.181879
4781	1.181659
4782	1.181439
